CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,UserName,Domain,Birth_Year,Current_Age,Parent,customer_priority
20629,Ms.,Bonnie,Raje,1970-03-02,M,F,bonnie20@adventure-works.com,120000.0,0,Partial High School,Professional,Y,Ms. Bonnie Raje,bonnie20,Adventure Works,1970,53.0,No,Standard
20630,Mrs.,Diane,Alonso,1970-03-15,M,F,diane13@adventure-works.com,130000.0,5,High School,Management,Y,Mrs. Diane Alonso,diane13,Adventure Works,1970,53.0,Yes,Standard
20631,,Gerald,Dominguez,1970-10-16,S,,gerald21@adventure-works.com,130000.0,5,Bachelors,Professional,Y,,gerald21,Adventure Works,1970,52.0,Yes,Standard
20632,Mr.,Marcus,Stewart,1964-08-05,S,M,marcus96@adventure-works.com,80000.0,4,Partial College,Professional,Y,Mr. Marcus Stewart,marcus96,Adventure Works,1964,58.0,Yes,Standard
20633,Mr.,Luke,Collins,1964-02-08,M,M,luke34@adventure-works.com,90000.0,5,Partial College,Professional,Y,Mr. Luke Collins,luke34,Adventure Works,1964,59.0,Yes,Standard
20634,Mrs.,Stephanie,Bryant,1964-08-07,M,F,stephanie45@adventure-works.com,100000.0,5,Partial College,Professional,Y,Mrs. Stephanie Bryant,stephanie45,Adventure Works,1964,58.0,Yes,Standard
20635,Mr.,Nathan,Young,1964-05-09,M,M,nathan47@adventure-works.com,110000.0,3,Bachelors,Management,Y,Mr. Nathan Young,nathan47,Adventure Works,1964,59.0,Yes,Standard
20636,Mrs.,Olivia,Patterson,1964-05-04,M,F,olivia56@adventure-works.com,130000.0,3,Bachelors,Management,Y,Mrs. Olivia Patterson,olivia56,Adventure Works,1964,59.0,Yes,Standard
20637,Mr.,John,Brown,1956-06-10,M,M,john42@adventure-works.com,70000.0,3,Partial College,Professional,Y,Mr. John Brown,john42,Adventure Works,1956,66.0,Yes,Standard
20638,Mr.,Thomas,Collins,1956-08-11,S,M,thomas39@adventure-works.com,80000.0,3,Partial College,Professional,Y,Mr. Thomas Collins,thomas39,Adventure Works,1956,66.0,Yes,Standard
20639,Mrs.,Emily,Ross,1956-06-19,M,F,emily29@adventure-works.com,80000.0,3,Partial College,Professional,N,Mrs. Emily Ross,emily29,Adventure Works,1956,66.0,Yes,Standard
20640,Mr.,Noah,Turner,1956-06-01,M,M,noah32@adventure-works.com,90000.0,2,Partial College,Professional,N,Mr. Noah Turner,noah32,Adventure Works,1956,66.0,Yes,Standard
20641,Mrs.,Isabella,Robinson,1956-02-23,S,F,isabella74@adventure-works.com,90000.0,2,Partial College,Professional,Y,Mrs. Isabella Robinson,isabella74,Adventure Works,1956,67.0,Yes,Standard
20642,Mrs.,Patricia,Prasad,1956-11-04,S,F,patricia13@adventure-works.com,90000.0,2,Partial College,Professional,Y,Mrs. Patricia Prasad,patricia13,Adventure Works,1956,66.0,Yes,Standard
20643,Mrs.,Abigail,Patterson,1934-01-15,M,F,abigail65@adventure-works.com,90000.0,4,Bachelors,Management,Y,Mrs. Abigail Patterson,abigail65,Adventure Works,1934,89.0,Yes,Standard
20644,Mr.,Patrick,Brooks,1934-02-17,S,M,patrick7@adventure-works.com,130000.0,1,Graduate Degree,Management,N,Mr. Patrick Brooks,patrick7,Adventure Works,1934,89.0,Yes,Standard
20645,Mr.,Xavier,Stewart,1972-03-07,M,M,xavier84@adventure-works.com,60000.0,1,Graduate Degree,Skilled Manual,Y,Mr. Xavier Stewart,xavier84,Adventure Works,1972,51.0,Yes,Standard
20646,Mr.,Ryan,Chen,1972-05-24,M,M,ryan29@adventure-works.com,60000.0,1,Graduate Degree,Skilled Manual,Y,Mr. Ryan Chen,ryan29,Adventure Works,1972,50.0,Yes,Standard
20647,Mr.,Jared,Bailey,1972-01-15,M,M,jared17@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mr. Jared Bailey,jared17,Adventure Works,1972,51.0,Yes,Standard
20649,Mrs.,Natalie,Ramirez,1972-06-13,S,F,natalie19@adventure-works.com,70000.0,2,Graduate Degree,Professional,Y,Mrs. Natalie Ramirez,natalie19,Adventure Works,1972,50.0,Yes,Standard
20650,Mr.,Bryan,Gray,1970-01-24,M,M,bryan8@adventure-works.com,50000.0,1,Bachelors,Skilled Manual,Y,Mr. Bryan Gray,bryan8,Adventure Works,1970,53.0,Yes,Standard
20651,Mr.,Timothy,Cooper,1970-08-23,M,M,timothy10@adventure-works.com,50000.0,1,Bachelors,Skilled Manual,Y,Mr. Timothy Cooper,timothy10,Adventure Works,1970,52.0,Yes,Standard
20652,Mrs.,Amanda,Scott,1970-01-06,M,F,amanda56@adventure-works.com,50000.0,1,Bachelors,Skilled Manual,Y,Mrs. Amanda Scott,amanda56,Adventure Works,1970,53.0,Yes,Standard
20653,Mrs.,Jessica,White,1970-03-04,M,F,jessica60@adventure-works.com,50000.0,1,Bachelors,Skilled Manual,Y,Mrs. Jessica White,jessica60,Adventure Works,1970,53.0,Yes,Standard
20654,Mrs.,Taylor,Murphy,1970-05-07,M,F,taylor8@adventure-works.com,50000.0,1,Bachelors,Skilled Manual,Y,Mrs. Taylor Murphy,taylor8,Adventure Works,1970,53.0,Yes,Standard
20655,Mr.,Edward,Butler,1970-02-05,M,M,edward63@adventure-works.com,50000.0,1,Bachelors,Skilled Manual,Y,Mr. Edward Butler,edward63,Adventure Works,1970,53.0,Yes,Standard
20656,Mr.,Marcus,Perry,1970-04-21,M,M,marcus57@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mr. Marcus Perry,marcus57,Adventure Works,1970,53.0,Yes,Standard
20657,Mr.,Blake,Russell,1969-06-25,S,M,blake67@adventure-works.com,50000.0,2,Bachelors,Skilled Manual,Y,Mr. Blake Russell,blake67,Adventure Works,1969,53.0,Yes,Standard
20658,Mrs.,Kaylee,Campbell,1971-02-12,M,F,kaylee28@adventure-works.com,70000.0,2,Graduate Degree,Professional,Y,Mrs. Kaylee Campbell,kaylee28,Adventure Works,1971,52.0,Yes,Standard
20659,Mr.,Xavier,Baker,1971-03-07,M,M,xavier30@adventure-works.com,70000.0,3,Graduate Degree,Professional,Y,Mr. Xavier Baker,xavier30,Adventure Works,1971,52.0,Yes,Standard
20660,Mrs.,Christina,Cox,1969-10-19,M,F,christina8@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mrs. Christina Cox,christina8,Adventure Works,1969,53.0,Yes,Standard
20661,Mrs.,Taylor,Diaz,1969-10-07,M,F,taylor46@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mrs. Taylor Diaz,taylor46,Adventure Works,1969,53.0,Yes,Standard
20662,Mrs.,Taylor,Perry,1968-12-14,M,F,taylor33@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,Y,Mrs. Taylor Perry,taylor33,Adventure Works,1968,54.0,Yes,Standard
20663,Mrs.,Kaitlyn,Stewart,1968-09-06,S,F,kaitlyn47@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,N,Mrs. Kaitlyn Stewart,kaitlyn47,Adventure Works,1968,54.0,Yes,Standard
20664,Mr.,Isaiah,Watson,1968-05-23,M,M,isaiah0@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,Y,Mr. Isaiah Watson,isaiah0,Adventure Works,1968,54.0,Yes,Standard
20665,Mr.,James,Evans,1968-08-21,S,M,james50@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,Y,Mr. James Evans,james50,Adventure Works,1968,54.0,Yes,Standard
20666,Mrs.,Lacey,Rai,1968-10-07,S,F,lacey7@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,Y,Mrs. Lacey Rai,lacey7,Adventure Works,1968,54.0,Yes,Standard
20667,Mrs.,Jodi,Pal,1968-12-27,S,F,jodi12@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,Y,Mrs. Jodi Pal,jodi12,Adventure Works,1968,54.0,Yes,Standard
20668,Mrs.,Eric,Rothenberg,1968-10-07,S,F,eric9@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,N,Mrs. Eric Rothenberg,eric9,Adventure Works,1968,54.0,Yes,Standard
20669,Ms.,Rachel,Ross,1967-04-07,S,F,rachel51@adventure-works.com,40000.0,0,Bachelors,Professional,Y,Ms. Rachel Ross,rachel51,Adventure Works,1967,56.0,No,Standard
20670,Mrs.,Julia,Cox,1970-03-12,M,F,julia55@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mrs. Julia Cox,julia55,Adventure Works,1970,53.0,Yes,Standard
20671,Mr.,Ronald,Sanchez,1970-02-13,M,M,ronald23@adventure-works.com,70000.0,4,Graduate Degree,Professional,Y,Mr. Ronald Sanchez,ronald23,Adventure Works,1970,53.0,Yes,Standard
20672,Mr.,Fernando,Ross,1970-03-07,S,M,fernando48@adventure-works.com,70000.0,4,Graduate Degree,Professional,Y,Mr. Fernando Ross,fernando48,Adventure Works,1970,53.0,Yes,Standard
20673,Mr.,Dylan,Washington,1970-10-23,M,M,dylan12@adventure-works.com,70000.0,4,Graduate Degree,Professional,Y,Mr. Dylan Washington,dylan12,Adventure Works,1970,52.0,Yes,Standard
20674,Mr.,Samuel,Butler,1967-02-26,S,M,samuel13@adventure-works.com,50000.0,2,Bachelors,Skilled Manual,N,Mr. Samuel Butler,samuel13,Adventure Works,1967,56.0,Yes,Standard
20675,Mrs.,Natalie,Martin,1967-11-02,S,F,natalie82@adventure-works.com,50000.0,2,Bachelors,Skilled Manual,N,Mrs. Natalie Martin,natalie82,Adventure Works,1967,55.0,Yes,Standard
20676,Mr.,Carlos,Parker,1966-09-21,M,M,carlos25@adventure-works.com,60000.0,3,Bachelors,Skilled Manual,Y,Mr. Carlos Parker,carlos25,Adventure Works,1966,56.0,Yes,Standard
20677,Mrs.,Trinity,Bailey,1966-08-13,S,F,trinity14@adventure-works.com,60000.0,3,Bachelors,Skilled Manual,Y,Mrs. Trinity Bailey,trinity14,Adventure Works,1966,56.0,Yes,Standard
20678,Mrs.,Martha,Lin,1966-03-27,S,F,martha7@adventure-works.com,60000.0,3,Bachelors,Skilled Manual,Y,Mrs. Martha Lin,martha7,Adventure Works,1966,57.0,Yes,Standard
20679,Mr.,Dakota,Jenkins,1966-05-14,M,M,dakota5@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,Mr. Dakota Jenkins,dakota5,Adventure Works,1966,56.0,No,Standard
20680,Ms.,Ashley,Anderson,1966-07-19,S,F,ashley10@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,Ms. Ashley Anderson,ashley10,Adventure Works,1966,56.0,No,Standard
20681,Mr.,Walter,Moreno,1969-04-28,S,M,walter19@adventure-works.com,70000.0,5,Graduate Degree,Professional,Y,Mr. Walter Moreno,walter19,Adventure Works,1969,54.0,Yes,Standard
20682,Mr.,John,Davis,1969-10-16,M,M,john44@adventure-works.com,80000.0,2,Graduate Degree,Professional,Y,Mr. John Davis,john44,Adventure Works,1969,53.0,Yes,Standard
20683,Mrs.,Amanda,Mitchell,1969-08-21,M,F,amanda54@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,Mrs. Amanda Mitchell,amanda54,Adventure Works,1969,53.0,Yes,Standard
20684,Mrs.,Olivia,Lee,1969-01-28,M,F,olivia21@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,Mrs. Olivia Lee,olivia21,Adventure Works,1969,54.0,Yes,Standard
20685,Ms.,Mariah,Powell,1965-01-01,M,F,mariah13@adventure-works.com,40000.0,0,Bachelors,Professional,N,Ms. Mariah Powell,mariah13,Adventure Works,1965,58.0,No,Standard
20686,Mr.,Lucas,Nelson,1965-04-07,S,M,lucas1@adventure-works.com,40000.0,0,Bachelors,Professional,Y,Mr. Lucas Nelson,lucas1,Adventure Works,1965,58.0,No,Standard
20687,Ms.,Rebecca,Campbell,1965-02-04,S,F,rebecca9@adventure-works.com,40000.0,0,Bachelors,Professional,N,Ms. Rebecca Campbell,rebecca9,Adventure Works,1965,58.0,No,Standard
20688,Mr.,Steven,Ramirez,1965-09-11,M,M,steven17@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mr. Steven Ramirez,steven17,Adventure Works,1965,57.0,Yes,Standard
20689,Mr.,Connor,Green,1965-07-08,M,M,connor41@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mr. Connor Green,connor41,Adventure Works,1965,57.0,Yes,Standard
20690,Mr.,Nathaniel,Torres,1965-11-04,M,M,nathaniel5@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mr. Nathaniel Torres,nathaniel5,Adventure Works,1965,57.0,Yes,Standard
20691,Mr.,Eduardo,Smith,1965-02-14,M,M,eduardo0@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,Mr. Eduardo Smith,eduardo0,Adventure Works,1965,58.0,No,Standard
20692,Mr.,John,Lewis,1965-12-06,M,M,john55@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,Mr. John Lewis,john55,Adventure Works,1965,57.0,No,Standard
20693,Mr.,Zachary,Perry,1965-09-10,S,M,zachary6@adventure-works.com,60000.0,0,Graduate Degree,Professional,N,Mr. Zachary Perry,zachary6,Adventure Works,1965,57.0,No,Standard
20694,Mr.,Daniel,Anderson,1964-04-12,M,M,daniel7@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,Y,Mr. Daniel Anderson,daniel7,Adventure Works,1964,59.0,Yes,Standard
20695,Mr.,Joshua,Brown,1964-02-08,M,M,joshua6@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,Y,Mr. Joshua Brown,joshua6,Adventure Works,1964,59.0,Yes,Standard
20696,Mr.,Ethan,Gonzales,1964-06-21,M,M,ethan13@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,N,Mr. Ethan Gonzales,ethan13,Adventure Works,1964,58.0,Yes,Standard
20697,Mrs.,Stefanie,Schmidt,1964-12-26,M,F,stefanie7@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,Y,Mrs. Stefanie Schmidt,stefanie7,Adventure Works,1964,58.0,Yes,Standard
20698,Mr.,Darren,Chandra,1964-03-19,M,M,darren4@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,Y,Mr. Darren Chandra,darren4,Adventure Works,1964,59.0,Yes,Standard
20699,Mr.,Hunter,Wang,1964-02-13,S,M,hunter19@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,N,Mr. Hunter Wang,hunter19,Adventure Works,1964,59.0,Yes,Standard
20700,Mr.,Marcus,Scott,1964-08-02,M,M,marcus32@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,Y,Mr. Marcus Scott,marcus32,Adventure Works,1964,58.0,Yes,Standard
20701,Mrs.,Liz,Anderson,1964-07-23,S,F,liz0@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,N,Mrs. Liz Anderson,liz0,Adventure Works,1964,58.0,Yes,Standard
20702,Mr.,Oscar,Ross,1963-09-08,S,M,oscar12@adventure-works.com,70000.0,4,Bachelors,Skilled Manual,N,Mr. Oscar Ross,oscar12,Adventure Works,1963,59.0,Yes,Standard
20703,Mr.,Seth,White,1963-05-26,S,M,seth13@adventure-works.com,70000.0,4,Bachelors,Professional,Y,Mr. Seth White,seth13,Adventure Works,1963,59.0,Yes,Standard
20704,Mr.,Shane,Rodriguez,1963-02-21,M,M,shane22@adventure-works.com,70000.0,4,Bachelors,Professional,Y,Mr. Shane Rodriguez,shane22,Adventure Works,1963,60.0,Yes,Standard
20705,Mr.,Kevin,Roberts,1968-09-02,M,M,kevin41@adventure-works.com,70000.0,0,Bachelors,Professional,N,Mr. Kevin Roberts,kevin41,Adventure Works,1968,54.0,No,Standard
20706,Ms.,Haley,Gonzalez,1968-03-18,S,F,haley48@adventure-works.com,70000.0,0,Bachelors,Professional,Y,Ms. Haley Gonzalez,haley48,Adventure Works,1968,55.0,No,Standard
20707,Ms.,Danielle,Stewart,1968-01-08,S,F,danielle26@adventure-works.com,70000.0,0,Bachelors,Professional,N,Ms. Danielle Stewart,danielle26,Adventure Works,1968,55.0,No,Standard
20708,Mr.,Devin,Thompson,1963-09-10,S,M,devin14@adventure-works.com,70000.0,4,Bachelors,Professional,Y,Mr. Devin Thompson,devin14,Adventure Works,1963,59.0,Yes,Standard
20709,Mr.,Samuel,Evans,1963-06-12,M,M,samuel31@adventure-works.com,70000.0,0,Bachelors,Professional,N,Mr. Samuel Evans,samuel31,Adventure Works,1963,59.0,No,Standard
20710,Mr.,Andres,Raje,1974-11-08,M,M,andres11@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mr. Andres Raje,andres11,Adventure Works,1974,48.0,Yes,Standard
20711,Mrs.,Ebony,Sanz,1974-01-05,M,F,ebony41@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mrs. Ebony Sanz,ebony41,Adventure Works,1974,49.0,Yes,Standard
20712,Mr.,Colin,Huang,1974-07-21,M,M,colin6@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mr. Colin Huang,colin6,Adventure Works,1974,48.0,Yes,Standard
20713,Ms.,Kathleen,Gill,1972-09-16,S,F,kathleen15@adventure-works.com,10000.0,0,Partial High School,Manual,N,Ms. Kathleen Gill,kathleen15,Adventure Works,1972,50.0,No,Standard
20714,Ms.,Christine,Beck,1972-07-16,S,F,christine15@adventure-works.com,20000.0,0,Partial High School,Manual,N,Ms. Christine Beck,christine15,Adventure Works,1972,50.0,No,Standard
20715,Mr.,Henry,Kapoor,1972-06-22,S,M,henry3@adventure-works.com,20000.0,0,Partial High School,Manual,N,Mr. Henry Kapoor,henry3,Adventure Works,1972,50.0,No,Standard
20716,Mrs.,Kristina,Arun,1973-09-13,M,F,kristina7@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mrs. Kristina Arun,kristina7,Adventure Works,1973,49.0,Yes,Standard
20717,Ms.,Chelsea,Ray,1973-03-06,S,F,chelsea12@adventure-works.com,40000.0,0,Graduate Degree,Skilled Manual,N,Ms. Chelsea Ray,chelsea12,Adventure Works,1973,50.0,No,Standard
20718,Mr.,Ricky,Ruiz,1972-12-24,S,M,ricky2@adventure-works.com,30000.0,0,High School,Manual,Y,Mr. Ricky Ruiz,ricky2,Adventure Works,1972,50.0,No,Standard
20719,Mr.,Lawrence,Alvarez,1972-08-20,S,M,lawrence2@adventure-works.com,30000.0,0,High School,Manual,N,Mr. Lawrence Alvarez,lawrence2,Adventure Works,1972,50.0,No,Standard
20720,Ms.,Regina,Subram,1972-07-04,S,F,regina12@adventure-works.com,30000.0,0,High School,Manual,N,Ms. Regina Subram,regina12,Adventure Works,1972,50.0,No,Standard
20721,Ms.,Hailey,Perry,1971-07-09,S,F,hailey29@adventure-works.com,10000.0,0,Partial High School,Manual,Y,Ms. Hailey Perry,hailey29,Adventure Works,1971,51.0,No,Standard
20722,Mrs.,Kellie,Serrano,1972-04-24,S,F,kellie15@adventure-works.com,40000.0,2,Partial College,Clerical,Y,Mrs. Kellie Serrano,kellie15,Adventure Works,1972,51.0,Yes,Standard
20723,Mr.,Cedric,Zhu,1971-12-26,S,M,cedric13@adventure-works.com,20000.0,0,Partial High School,Manual,N,Mr. Cedric Zhu,cedric13,Adventure Works,1971,51.0,No,Standard
20724,Ms.,Ebony,Vance,1971-01-08,S,F,ebony3@adventure-works.com,20000.0,0,Partial High School,Manual,Y,Ms. Ebony Vance,ebony3,Adventure Works,1971,52.0,No,Standard
20725,Ms.,Linda,Romero,1971-04-04,S,F,linda24@adventure-works.com,20000.0,0,Partial High School,Manual,Y,Ms. Linda Romero,linda24,Adventure Works,1971,52.0,No,Standard
20726,Ms.,Beth,Romero,1971-08-18,S,F,beth11@adventure-works.com,30000.0,0,High School,Manual,N,Ms. Beth Romero,beth11,Adventure Works,1971,51.0,No,Standard
20727,Mr.,Arturo,Ye,1970-01-13,S,M,arturo10@adventure-works.com,40000.0,2,Partial College,Clerical,Y,Mr. Arturo Ye,arturo10,Adventure Works,1970,53.0,Yes,Standard
20728,Mr.,Cedric,Chande,1970-12-14,S,M,cedric33@adventure-works.com,40000.0,2,Partial College,Clerical,Y,Mr. Cedric Chande,cedric33,Adventure Works,1970,52.0,Yes,Standard
20729,Mrs.,Aimee,Zhou,1971-10-20,M,F,aimee7@adventure-works.com,40000.0,2,Partial College,Clerical,N,Mrs. Aimee Zhou,aimee7,Adventure Works,1971,51.0,Yes,Standard
20730,Mr.,Aaron,Shan,1971-06-15,S,M,aaron31@adventure-works.com,40000.0,2,Partial College,Clerical,Y,Mr. Aaron Shan,aaron31,Adventure Works,1971,51.0,Yes,Standard
20731,Mr.,Andre,Kov�r,1970-06-14,S,M,andre4@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,N,Mr. Andre Kov�r,andre4,Adventure Works,1970,52.0,No,Standard
20732,Mr.,Joshua,Walker,1975-03-25,S,M,joshua25@adventure-works.com,40000.0,3,Partial College,Clerical,Y,Mr. Joshua Walker,joshua25,Adventure Works,1975,48.0,Yes,Standard
20733,Mrs.,Sheena,Luo,1974-12-07,S,F,sheena5@adventure-works.com,40000.0,3,Partial College,Clerical,Y,Mrs. Sheena Luo,sheena5,Adventure Works,1974,48.0,Yes,Standard
20734,Mr.,Luis,Phillips,1974-07-17,M,M,luis38@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,Y,Mr. Luis Phillips,luis38,Adventure Works,1974,48.0,No,Standard
20735,Ms.,Caitlin,Cooper,1974-10-23,M,F,caitlin15@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,Y,Ms. Caitlin Cooper,caitlin15,Adventure Works,1974,48.0,No,Standard
20736,Mrs.,Alexandra,Howard,1975-06-13,S,F,alexandra15@adventure-works.com,40000.0,4,Partial College,Clerical,Y,Mrs. Alexandra Howard,alexandra15,Adventure Works,1975,47.0,Yes,Standard
20737,Mrs.,Victoria,Griffin,1929-07-03,M,F,victoria67@adventure-works.com,20000.0,2,Partial College,Clerical,N,Mrs. Victoria Griffin,victoria67,Adventure Works,1929,93.0,Yes,Standard
20738,Mr.,Alex,Kelly,1966-07-22,M,M,alex5@adventure-works.com,60000.0,0,Graduate Degree,Skilled Manual,Y,Mr. Alex Kelly,alex5,Adventure Works,1966,56.0,No,Standard
20739,Mrs.,Kaitlyn,Carter,1953-09-24,S,F,kaitlyn8@adventure-works.com,10000.0,2,High School,Manual,Y,Mrs. Kaitlyn Carter,kaitlyn8,Adventure Works,1953,69.0,Yes,Standard
20740,Mrs.,Kathryn,Sharma,1953-06-09,M,F,kathryn8@adventure-works.com,10000.0,2,High School,Manual,Y,Mrs. Kathryn Sharma,kathryn8,Adventure Works,1953,69.0,Yes,Standard
20741,Mrs.,Jocelyn,Foster,1953-09-26,S,F,jocelyn15@adventure-works.com,20000.0,2,High School,Manual,Y,Mrs. Jocelyn Foster,jocelyn15,Adventure Works,1953,69.0,Yes,Standard
20742,Mrs.,Isabella,Stewart,1953-02-17,M,F,isabella81@adventure-works.com,20000.0,2,High School,Manual,N,Mrs. Isabella Stewart,isabella81,Adventure Works,1953,70.0,Yes,Standard
20743,Mrs.,Arianna,Howard,1953-07-14,M,F,arianna33@adventure-works.com,20000.0,2,High School,Manual,N,Mrs. Arianna Howard,arianna33,Adventure Works,1953,69.0,Yes,Standard
20744,Mrs.,Amanda,Barnes,1953-03-01,M,F,amanda24@adventure-works.com,20000.0,2,High School,Manual,N,Mrs. Amanda Barnes,amanda24,Adventure Works,1953,70.0,Yes,Standard
20745,Mrs.,Mariah,Price,1954-06-04,M,F,mariah4@adventure-works.com,20000.0,2,Partial High School,Manual,N,Mrs. Mariah Price,mariah4,Adventure Works,1954,68.0,Yes,Standard
20746,Mrs.,Christina,Torres,1954-02-27,M,F,christina11@adventure-works.com,20000.0,2,Partial High School,Manual,N,Mrs. Christina Torres,christina11,Adventure Works,1954,69.0,Yes,Standard
20747,Mrs.,Melody,Vazquez,1954-11-25,M,F,melody15@adventure-works.com,20000.0,3,Partial High School,Clerical,N,Mrs. Melody Vazquez,melody15,Adventure Works,1954,68.0,Yes,Standard
20748,Mrs.,Stephanie,Watson,1954-10-05,S,F,stephanie24@adventure-works.com,20000.0,3,Partial High School,Clerical,Y,Mrs. Stephanie Watson,stephanie24,Adventure Works,1954,68.0,Yes,Standard
20749,Mrs.,Joan,Morgan,1954-04-15,M,F,joan11@adventure-works.com,30000.0,1,High School,Clerical,Y,Mrs. Joan Morgan,joan11,Adventure Works,1954,69.0,Yes,Standard
20750,Mrs.,Katherine,King,1954-09-26,M,F,katherine67@adventure-works.com,40000.0,1,Partial College,Clerical,Y,Mrs. Katherine King,katherine67,Adventure Works,1954,68.0,Yes,Standard
20751,Mr.,Jermaine,Arthur,1955-10-20,M,M,jermaine5@adventure-works.com,30000.0,1,High School,Clerical,N,Mr. Jermaine Arthur,jermaine5,Adventure Works,1955,67.0,Yes,Standard
20752,Mr.,Christian,Simmons,1955-09-15,M,M,christian2@adventure-works.com,30000.0,1,High School,Clerical,N,Mr. Christian Simmons,christian2,Adventure Works,1955,67.0,Yes,Standard
20753,Mrs.,Taylor,Kelly,1955-11-22,M,F,taylor23@adventure-works.com,30000.0,1,High School,Clerical,N,Mrs. Taylor Kelly,taylor23,Adventure Works,1955,67.0,Yes,Standard
20754,Mr.,Ian,Davis,1955-05-12,M,M,ian6@adventure-works.com,30000.0,2,High School,Skilled Manual,Y,Mr. Ian Davis,ian6,Adventure Works,1955,68.0,Yes,Standard
20755,Mr.,Alex,Lopez,1955-06-04,M,M,alex41@adventure-works.com,40000.0,1,Partial College,Clerical,Y,Mr. Alex Lopez,alex41,Adventure Works,1955,67.0,Yes,Standard
20756,Mr.,Marcus,Griffin,1956-01-25,M,M,marcus70@adventure-works.com,30000.0,2,High School,Skilled Manual,N,Mr. Marcus Griffin,marcus70,Adventure Works,1956,67.0,Yes,Standard
20757,Mrs.,Alexia,Powell,1956-06-17,M,F,alexia8@adventure-works.com,30000.0,2,High School,Skilled Manual,N,Mrs. Alexia Powell,alexia8,Adventure Works,1956,66.0,Yes,Standard
20758,Mr.,Jesse,Sanders,1956-03-05,M,M,jesse3@adventure-works.com,30000.0,2,High School,Skilled Manual,Y,Mr. Jesse Sanders,jesse3,Adventure Works,1956,67.0,Yes,Standard
20759,Mrs.,Teresa,Serrano,1956-05-20,M,F,teresa17@adventure-works.com,40000.0,1,Partial College,Clerical,Y,Mrs. Teresa Serrano,teresa17,Adventure Works,1956,66.0,Yes,Standard
20760,Mr.,Thomas,Alexander,1956-09-19,M,M,thomas21@adventure-works.com,40000.0,1,Partial College,Clerical,Y,Mr. Thomas Alexander,thomas21,Adventure Works,1956,66.0,Yes,Standard
20761,Mr.,Jonathan,Washington,1956-11-12,M,M,jonathan13@adventure-works.com,40000.0,1,Partial College,Clerical,Y,Mr. Jonathan Washington,jonathan13,Adventure Works,1956,66.0,Yes,Standard
20762,Mrs.,Jennifer,King,1957-10-12,M,F,jennifer22@adventure-works.com,30000.0,2,High School,Skilled Manual,Y,Mrs. Jennifer King,jennifer22,Adventure Works,1957,65.0,Yes,Standard
20763,Mr.,Lucas,Carter,1957-08-13,M,M,lucas2@adventure-works.com,30000.0,2,High School,Skilled Manual,Y,Mr. Lucas Carter,lucas2,Adventure Works,1957,65.0,Yes,Standard
20764,Mr.,Christian,Taylor,1957-01-16,M,M,christian43@adventure-works.com,30000.0,2,High School,Skilled Manual,N,Mr. Christian Taylor,christian43,Adventure Works,1957,66.0,Yes,Standard
20765,Mr.,Wyatt,Lopez,1957-05-19,M,M,wyatt31@adventure-works.com,40000.0,1,Partial College,Clerical,Y,Mr. Wyatt Lopez,wyatt31,Adventure Works,1957,65.0,Yes,Standard
